"block_id","Row_drug","Col_drug","HSA_score","SampleID"
494,"CHIR-99021","Ibrutinib",-0.032,"CLL6"
495,"CHIR-99021","MK-2206",5.504,"CLL6"
496,"CHIR-99021","Selumetinib",9.894,"CLL6"
497,"Dasatinib","Duvelisib",5.471,"CLL6"
498,"Dasatinib","Ibrutinib",4.61,"CLL6"
499,"Dasatinib","MK-2206",8.031,"CLL6"
500,"Dasatinib","Selumetinib",5.029,"CLL6"
501,"Duvelisib","Duvelisib",3.56,"CLL6"
502,"Duvelisib","Ibrutinib",2.174,"CLL6"
503,"Duvelisib","MK-2206",5.333,"CLL6"
504,"Duvelisib","Selumetinib",6.475,"CLL6"
505,"Fludarabine","Duvelisib",1.622,"CLL6"
506,"Fludarabine","Ibrutinib",-2.518,"CLL6"
507,"Fludarabine","MK-2206",-1.514,"CLL6"
508,"Fludarabine","Selumetinib",-0.254,"CLL6"
509,"GDC-0152","Duvelisib",5.866,"CLL6"
510,"GDC-0152","Ibrutinib",2.301,"CLL6"
511,"GDC-0152","MK-2206",3.553,"CLL6"
512,"GDC-0152","Selumetinib",5.816,"CLL6"
513,"Gefitinib","Duvelisib",2.434,"CLL6"
514,"Gefitinib","Ibrutinib",-1.256,"CLL6"
515,"Gefitinib","MK-2206",1.6,"CLL6"
516,"Gefitinib","Selumetinib",3.517,"CLL6"
517,"GSK429286A","Duvelisib",3.698,"CLL6"
518,"GSK429286A","Ibrutinib",-1.3,"CLL6"
519,"GSK429286A","MK-2206",1.083,"CLL6"
520,"GSK429286A","Selumetinib",1.446,"CLL6"
521,"Ibrutinib","Duvelisib",8.434,"CLL6"
522,"Ibrutinib","Ibrutinib",3.109,"CLL6"
523,"Ibrutinib","MK-2206",7.248,"CLL6"
524,"Ibrutinib","Selumetinib",6.147,"CLL6"
525,"KX2-391","Duvelisib",5.201,"CLL6"
526,"KX2-391","Ibrutinib",3.214,"CLL6"
527,"KX2-391","MK-2206",4.95,"CLL6"
528,"KX2-391","Selumetinib",6.707,"CLL6"
529,"Lenalidomide","Duvelisib",2.277,"CLL6"
530,"Lenalidomide","Ibrutinib",-6.092,"CLL6"
531,"Lenalidomide","MK-2206",-0.358,"CLL6"
532,"Lenalidomide","Selumetinib",0.39,"CLL6"
533,"MK-2206","Duvelisib",3.745,"CLL6"
534,"MK-2206","Ibrutinib",3.011,"CLL6"
535,"MK-2206","MK-2206",3.637,"CLL6"
536,"MK-2206","Selumetinib",5.86,"CLL6"
537,"Onalespib","Duvelisib",5.286,"CLL6"
538,"Onalespib","Ibrutinib",4.244,"CLL6"
539,"Onalespib","MK-2206",2.735,"CLL6"
540,"Onalespib","Selumetinib",4.888,"CLL6"
541,"PRT062607","Duvelisib",5.311,"CLL6"
542,"PRT062607","Ibrutinib",2.862,"CLL6"
543,"PRT062607","MK-2206",7.435,"CLL6"
544,"PRT062607","Selumetinib",8.188,"CLL6"
545,"Quizartinib","Duvelisib",2.71,"CLL6"
546,"Quizartinib","Ibrutinib",-0.995,"CLL6"
547,"Quizartinib","MK-2206",-0.717,"CLL6"
548,"Quizartinib","Selumetinib",1.857,"CLL6"
549,"Ruxolitinib","Duvelisib",2.335,"CLL6"
550,"Ruxolitinib","Ibrutinib",-2.231,"CLL6"
551,"Ruxolitinib","MK-2206",-0.809,"CLL6"
552,"Ruxolitinib","Selumetinib",1.215,"CLL6"
553,"Selinexor","Duvelisib",4.687,"CLL6"
554,"Selinexor","Ibrutinib",4.53,"CLL6"
555,"Selinexor","MK-2206",5.084,"CLL6"
556,"Selinexor","Selumetinib",4.972,"CLL6"
557,"Selumetinib","Duvelisib",4.315,"CLL6"
558,"Selumetinib","Ibrutinib",1.918,"CLL6"
559,"Selumetinib","MK-2206",4.423,"CLL6"
560,"Selumetinib","Selumetinib",2.092,"CLL6"
561,"Tipifarnib","Duvelisib",8.21,"CLL6"
562,"Tipifarnib","Ibrutinib",4.44,"CLL6"
563,"Tipifarnib","MK-2206",5.337,"CLL6"
564,"Tipifarnib","Selumetinib",7.346,"CLL6"
565,"Trametinib","Duvelisib",7.126,"CLL6"
566,"Trametinib","Ibrutinib",5.735,"CLL6"
567,"Trametinib","MK-2206",9.217,"CLL6"
568,"Trametinib","Selumetinib",3.651,"CLL6"
569,"Venetoclax","Duvelisib",8.588,"CLL6"
570,"Venetoclax","Ibrutinib",8.742,"CLL6"
571,"Venetoclax","MK-2206",7.954,"CLL6"
572,"Venetoclax","Selumetinib",8.364,"CLL6"
573,"Vismodegib","Duvelisib",-0.176,"CLL6"
574,"Vismodegib","Ibrutinib",-3.907,"CLL6"
575,"Vismodegib","MK-2206",-3.27,"CLL6"
576,"Vismodegib","Selumetinib",0.521,"CLL6"
577,"AZD8055","Duvelisib",1.232,"CLL7"
578,"AZD8055","Ibrutinib",1.199,"CLL7"
579,"AZD8055","MK-2206",-1.672,"CLL7"
580,"AZD8055","Selumetinib",0.013,"CLL7"
581,"Birinapant","Duvelisib",0.66,"CLL7"
582,"Birinapant","Ibrutinib",-0.4,"CLL7"
583,"Birinapant","MK-2206",-0.144,"CLL7"
584,"Birinapant","Selumetinib",1.246,"CLL7"
585,"BX-912","Duvelisib",0.707,"CLL7"
586,"BX-912","Ibrutinib",2.556,"CLL7"
587,"BX-912","MK-2206",1.321,"CLL7"
588,"BX-912","Selumetinib",3.912,"CLL7"
589,"CHIR-99021","Duvelisib",3.529,"CLL7"
590,"CHIR-99021","Ibrutinib",2.671,"CLL7"
591,"CHIR-99021","MK-2206",1.705,"CLL7"
592,"CHIR-99021","Selumetinib",4.282,"CLL7"
593,"Dasatinib","Duvelisib",4.289,"CLL7"
594,"Dasatinib","Ibrutinib",4.056,"CLL7"
595,"Dasatinib","MK-2206",1.679,"CLL7"
596,"Dasatinib","Selumetinib",7.241,"CLL7"
597,"Duvelisib","Duvelisib",3.346,"CLL7"
598,"Duvelisib","Ibrutinib",1.114,"CLL7"
599,"Duvelisib","MK-2206",1.404,"CLL7"
600,"Duvelisib","Selumetinib",5.493,"CLL7"
601,"Fludarabine","Duvelisib",2.334,"CLL7"
602,"Fludarabine","Ibrutinib",2.343,"CLL7"
603,"Fludarabine","MK-2206",0.045,"CLL7"
604,"Fludarabine","Selumetinib",2.793,"CLL7"
605,"GDC-0152","Duvelisib",5.553,"CLL7"
606,"GDC-0152","Ibrutinib",4.431,"CLL7"
607,"GDC-0152","MK-2206",0.915,"CLL7"
608,"GDC-0152","Selumetinib",6.05,"CLL7"
609,"Gefitinib","Duvelisib",3.475,"CLL7"
610,"Gefitinib","Ibrutinib",2.406,"CLL7"
611,"Gefitinib","MK-2206",0.924,"CLL7"
612,"Gefitinib","Selumetinib",4.368,"CLL7"
613,"GSK429286A","Duvelisib",3.031,"CLL7"
614,"GSK429286A","Ibrutinib",3.774,"CLL7"
615,"GSK429286A","MK-2206",-0.15,"CLL7"
616,"GSK429286A","Selumetinib",3.527,"CLL7"
617,"Ibrutinib","Duvelisib",5.594,"CLL7"
618,"Ibrutinib","Ibrutinib",2.963,"CLL7"
619,"Ibrutinib","MK-2206",1.703,"CLL7"
620,"Ibrutinib","Selumetinib",5.865,"CLL7"
621,"KX2-391","Duvelisib",1.182,"CLL7"
622,"KX2-391","Ibrutinib",1.973,"CLL7"
623,"KX2-391","MK-2206",3.867,"CLL7"
624,"KX2-391","Selumetinib",5.832,"CLL7"
625,"Lenalidomide","Duvelisib",4.031,"CLL7"
626,"Lenalidomide","Ibrutinib",2.119,"CLL7"
627,"Lenalidomide","MK-2206",3.908,"CLL7"
628,"Lenalidomide","Selumetinib",1.557,"CLL7"
629,"MK-2206","Duvelisib",3.385,"CLL7"
630,"MK-2206","Ibrutinib",1.349,"CLL7"
631,"MK-2206","MK-2206",1.284,"CLL7"
632,"MK-2206","Selumetinib",2.813,"CLL7"
633,"Onalespib","Duvelisib",3.082,"CLL7"
634,"Onalespib","Ibrutinib",1.158,"CLL7"
635,"Onalespib","MK-2206",-0.675,"CLL7"
636,"Onalespib","Selumetinib",2.793,"CLL7"
637,"PRT062607","Duvelisib",2.012,"CLL7"
638,"PRT062607","Ibrutinib",1.145,"CLL7"
639,"PRT062607","MK-2206",3.039,"CLL7"
640,"PRT062607","Selumetinib",5.311,"CLL7"
641,"Quizartinib","Duvelisib",0.209,"CLL7"
642,"Quizartinib","Ibrutinib",2.018,"CLL7"
643,"Quizartinib","MK-2206",-1.758,"CLL7"
644,"Quizartinib","Selumetinib",2.462,"CLL7"
645,"Ruxolitinib","Duvelisib",2.43,"CLL7"
646,"Ruxolitinib","Ibrutinib",2.594,"CLL7"
647,"Ruxolitinib","MK-2206",0.389,"CLL7"
648,"Ruxolitinib","Selumetinib",2.019,"CLL7"
649,"Selinexor","Duvelisib",3.227,"CLL7"
650,"Selinexor","Ibrutinib",2.218,"CLL7"
651,"Selinexor","MK-2206",2.144,"CLL7"
652,"Selinexor","Selumetinib",4.342,"CLL7"
653,"Selumetinib","Duvelisib",5.853,"CLL7"
654,"Selumetinib","Ibrutinib",3.249,"CLL7"
655,"Selumetinib","MK-2206",2.472,"CLL7"
656,"Selumetinib","Selumetinib",5.071,"CLL7"
657,"Tipifarnib","Duvelisib",5.316,"CLL7"
658,"Tipifarnib","Ibrutinib",4.791,"CLL7"
659,"Tipifarnib","MK-2206",1.987,"CLL7"
660,"Tipifarnib","Selumetinib",6.434,"CLL7"
661,"Trametinib","Duvelisib",4.077,"CLL7"
662,"Trametinib","Ibrutinib",5.755,"CLL7"
663,"Trametinib","MK-2206",2.243,"CLL7"
664,"Trametinib","Selumetinib",6.108,"CLL7"
665,"Venetoclax","Duvelisib",5.278,"CLL7"
666,"Venetoclax","Ibrutinib",6.172,"CLL7"
667,"Venetoclax","MK-2206",6.185,"CLL7"
668,"Venetoclax","Selumetinib",8.976,"CLL7"
669,"Vismodegib","Duvelisib",3.157,"CLL7"
670,"Vismodegib","Ibrutinib",1.924,"CLL7"
671,"Vismodegib","MK-2206",-0.523,"CLL7"
672,"Vismodegib","Selumetinib",2.902,"CLL7"
673,"AZD8055","Duvelisib",9.46,"CLL8"
674,"AZD8055","Ibrutinib",2.967,"CLL8"
675,"AZD8055","MK-2206",7.054,"CLL8"
676,"AZD8055","Selumetinib",10.618,"CLL8"
677,"Birinapant","Duvelisib",8.388,"CLL8"
678,"Birinapant","Ibrutinib",10.236,"CLL8"
679,"Birinapant","MK-2206",7.684,"CLL8"
680,"Birinapant","Selumetinib",4.209,"CLL8"
681,"BX-912","Duvelisib",7.344,"CLL8"
682,"BX-912","Ibrutinib",4.776,"CLL8"
683,"BX-912","MK-2206",7.125,"CLL8"
684,"BX-912","Selumetinib",11.007,"CLL8"
685,"CHIR-99021","Duvelisib",9.402,"CLL8"
686,"CHIR-99021","Ibrutinib",8.596,"CLL8"
687,"CHIR-99021","MK-2206",3.143,"CLL8"
688,"CHIR-99021","Selumetinib",14.385,"CLL8"
689,"Dasatinib","Duvelisib",6.801,"CLL8"
690,"Dasatinib","Ibrutinib",9.658,"CLL8"
691,"Dasatinib","MK-2206",2.842,"CLL8"
692,"Dasatinib","Selumetinib",7.329,"CLL8"
693,"Duvelisib","Duvelisib",9.229,"CLL8"
694,"Duvelisib","Ibrutinib",6.081,"CLL8"
695,"Duvelisib","MK-2206",7.109,"CLL8"
696,"Duvelisib","Selumetinib",17.942,"CLL8"
697,"Fludarabine","Duvelisib",4.009,"CLL8"
698,"Fludarabine","Ibrutinib",7.343,"CLL8"
699,"Fludarabine","MK-2206",0.147,"CLL8"
700,"Fludarabine","Selumetinib",4.278,"CLL8"
701,"GDC-0152","Duvelisib",2.653,"CLL8"
702,"GDC-0152","Ibrutinib",6.981,"CLL8"
703,"GDC-0152","MK-2206",0.686,"CLL8"
704,"GDC-0152","Selumetinib",-2.016,"CLL8"
705,"Gefitinib","Duvelisib",4.023,"CLL8"
706,"Gefitinib","Ibrutinib",0.35,"CLL8"
707,"Gefitinib","MK-2206",2.334,"CLL8"
708,"Gefitinib","Selumetinib",4.09,"CLL8"
709,"GSK429286A","Duvelisib",4.25,"CLL8"
710,"GSK429286A","Ibrutinib",4.04,"CLL8"
711,"GSK429286A","MK-2206",4.133,"CLL8"
712,"GSK429286A","Selumetinib",10.192,"CLL8"
713,"Ibrutinib","Duvelisib",13.855,"CLL8"
714,"Ibrutinib","Ibrutinib",10.866,"CLL8"
715,"Ibrutinib","MK-2206",2.287,"CLL8"
716,"Ibrutinib","Selumetinib",14.107,"CLL8"
717,"KX2-391","Duvelisib",13.757,"CLL8"
718,"KX2-391","Ibrutinib",10.323,"CLL8"
719,"KX2-391","MK-2206",4.588,"CLL8"
720,"KX2-391","Selumetinib",15.151,"CLL8"
721,"Lenalidomide","Duvelisib",5.873,"CLL8"
722,"Lenalidomide","Ibrutinib",4.834,"CLL8"
723,"Lenalidomide","MK-2206",4.636,"CLL8"
724,"Lenalidomide","Selumetinib",-3.536,"CLL8"
725,"MK-2206","Duvelisib",6.371,"CLL8"
726,"MK-2206","Ibrutinib",1.003,"CLL8"
727,"MK-2206","MK-2206",5.052,"CLL8"
728,"MK-2206","Selumetinib",7.707,"CLL8"
729,"Onalespib","Duvelisib",14.762,"CLL8"
730,"Onalespib","Ibrutinib",11.929,"CLL8"
731,"Onalespib","MK-2206",5.507,"CLL8"
732,"Onalespib","Selumetinib",14.29,"CLL8"
733,"PRT062607","Duvelisib",1.301,"CLL8"
734,"PRT062607","Ibrutinib",7.602,"CLL8"
735,"PRT062607","MK-2206",2.366,"CLL8"
736,"PRT062607","Selumetinib",8.802,"CLL8"
737,"Quizartinib","Duvelisib",-4.14,"CLL8"
738,"Quizartinib","Ibrutinib",-4.42,"CLL8"
739,"Quizartinib","MK-2206",-5.763,"CLL8"
740,"Quizartinib","Selumetinib",-4.57,"CLL8"
741,"Ruxolitinib","Duvelisib",6.011,"CLL8"
742,"Ruxolitinib","Ibrutinib",1.687,"CLL8"
743,"Ruxolitinib","MK-2206",2.143,"CLL8"
744,"Ruxolitinib","Selumetinib",5.596,"CLL8"
745,"Selinexor","Duvelisib",10.454,"CLL8"
746,"Selinexor","Ibrutinib",10.213,"CLL8"
747,"Selinexor","MK-2206",8.303,"CLL8"
748,"Selinexor","Selumetinib",11.873,"CLL8"
749,"Selumetinib","Duvelisib",16.899,"CLL8"
750,"Selumetinib","Ibrutinib",12.336,"CLL8"
751,"Selumetinib","MK-2206",5.196,"CLL8"
752,"Selumetinib","Selumetinib",8.817,"CLL8"
753,"Tipifarnib","Duvelisib",9.702,"CLL8"
754,"Tipifarnib","Ibrutinib",7.417,"CLL8"
755,"Tipifarnib","MK-2206",3.206,"CLL8"
756,"Tipifarnib","Selumetinib",13.048,"CLL8"
757,"Trametinib","Duvelisib",21.75,"CLL8"
758,"Trametinib","Ibrutinib",16.387,"CLL8"
759,"Trametinib","MK-2206",6.634,"CLL8"
760,"Trametinib","Selumetinib",14.22,"CLL8"
761,"Venetoclax","Duvelisib",15.383,"CLL8"
762,"Venetoclax","Ibrutinib",13.054,"CLL8"
763,"Venetoclax","MK-2206",7.888,"CLL8"
764,"Venetoclax","Selumetinib",18.687,"CLL8"
765,"Vismodegib","Duvelisib",-0.06,"CLL8"
766,"Vismodegib","Ibrutinib",0.881,"CLL8"
767,"Vismodegib","MK-2206",-2.026,"CLL8"
768,"Vismodegib","Selumetinib",0.894,"CLL8"
769,"AZD8055","Duvelisib",7.527,"CLL9"
770,"AZD8055","Ibrutinib",4.279,"CLL9"
771,"AZD8055","MK-2206",5.407,"CLL9"
772,"AZD8055","Selumetinib",7.693,"CLL9"
773,"Birinapant","Duvelisib",2.923,"CLL9"
774,"Birinapant","Ibrutinib",8.131,"CLL9"
775,"Birinapant","MK-2206",3.048,"CLL9"
776,"Birinapant","Selumetinib",5.175,"CLL9"
777,"BX-912","Duvelisib",0.932,"CLL9"
778,"BX-912","Ibrutinib",2.358,"CLL9"
779,"BX-912","MK-2206",3.19,"CLL9"
780,"BX-912","Selumetinib",4.857,"CLL9"
781,"CHIR-99021","Duvelisib",4.545,"CLL9"
782,"CHIR-99021","Ibrutinib",8.616,"CLL9"
783,"CHIR-99021","MK-2206",7.688,"CLL9"
784,"CHIR-99021","Selumetinib",10.837,"CLL9"
785,"Dasatinib","Duvelisib",0.096,"CLL9"
786,"Dasatinib","Ibrutinib",6.206,"CLL9"
787,"Dasatinib","MK-2206",2.685,"CLL9"
788,"Dasatinib","Selumetinib",0.008,"CLL9"
789,"Duvelisib","Duvelisib",5.314,"CLL9"
790,"Duvelisib","Ibrutinib",8.426,"CLL9"
791,"Duvelisib","MK-2206",7.449,"CLL9"
792,"Duvelisib","Selumetinib",7.703,"CLL9"
793,"Fludarabine","Duvelisib",-0.775,"CLL9"
794,"Fludarabine","Ibrutinib",-0.468,"CLL9"
795,"Fludarabine","MK-2206",2.249,"CLL9"
796,"Fludarabine","Selumetinib",2.952,"CLL9"
797,"GDC-0152","Duvelisib",-8.84,"CLL9"
798,"GDC-0152","Ibrutinib",-3.419,"CLL9"
799,"GDC-0152","MK-2206",-2.025,"CLL9"
800,"GDC-0152","Selumetinib",-0.741,"CLL9"
801,"Gefitinib","Duvelisib",-3.715,"CLL9"
802,"Gefitinib","Ibrutinib",-3.776,"CLL9"
803,"Gefitinib","MK-2206",1.754,"CLL9"
804,"Gefitinib","Selumetinib",0.701,"CLL9"
805,"GSK429286A","Duvelisib",10.331,"CLL9"
806,"GSK429286A","Ibrutinib",11.294,"CLL9"
807,"GSK429286A","MK-2206",5.481,"CLL9"
808,"GSK429286A","Selumetinib",10.361,"CLL9"
809,"Ibrutinib","Duvelisib",4.444,"CLL9"
810,"Ibrutinib","Ibrutinib",7.824,"CLL9"
811,"Ibrutinib","MK-2206",2.158,"CLL9"
812,"Ibrutinib","Selumetinib",5.397,"CLL9"
813,"KX2-391","Duvelisib",12.057,"CLL9"
814,"KX2-391","Ibrutinib",10.083,"CLL9"
815,"KX2-391","MK-2206",7.851,"CLL9"
816,"KX2-391","Selumetinib",11.856,"CLL9"
817,"Lenalidomide","Duvelisib",0.699,"CLL9"
818,"Lenalidomide","Ibrutinib",2.953,"CLL9"
819,"Lenalidomide","MK-2206",2.541,"CLL9"
820,"Lenalidomide","Selumetinib",-0.338,"CLL9"
821,"MK-2206","Duvelisib",1.407,"CLL9"
822,"MK-2206","Ibrutinib",5.601,"CLL9"
823,"MK-2206","MK-2206",2.835,"CLL9"
824,"MK-2206","Selumetinib",5.257,"CLL9"
825,"Onalespib","Duvelisib",2.512,"CLL9"
826,"Onalespib","Ibrutinib",4.349,"CLL9"
827,"Onalespib","MK-2206",2.526,"CLL9"
828,"Onalespib","Selumetinib",1.616,"CLL9"
829,"PRT062607","Duvelisib",6.822,"CLL9"
830,"PRT062607","Ibrutinib",6.586,"CLL9"
831,"PRT062607","MK-2206",5.337,"CLL9"
832,"PRT062607","Selumetinib",6.522,"CLL9"
833,"Quizartinib","Duvelisib",-4.849,"CLL9"
834,"Quizartinib","Ibrutinib",-2.621,"CLL9"
835,"Quizartinib","MK-2206",2.051,"CLL9"
836,"Quizartinib","Selumetinib",3.211,"CLL9"
837,"Ruxolitinib","Duvelisib",-2.734,"CLL9"
838,"Ruxolitinib","Ibrutinib",2.08,"CLL9"
839,"Ruxolitinib","MK-2206",2.542,"CLL9"
840,"Ruxolitinib","Selumetinib",5.324,"CLL9"
841,"Selinexor","Duvelisib",9.786,"CLL9"
842,"Selinexor","Ibrutinib",12.813,"CLL9"
843,"Selinexor","MK-2206",5.465,"CLL9"
844,"Selinexor","Selumetinib",7.129,"CLL9"
845,"Selumetinib","Duvelisib",1.154,"CLL9"
846,"Selumetinib","Ibrutinib",3.682,"CLL9"
847,"Selumetinib","MK-2206",9.144,"CLL9"
848,"Selumetinib","Selumetinib",5.041,"CLL9"
849,"Tipifarnib","Duvelisib",7.269,"CLL9"
850,"Tipifarnib","Ibrutinib",4.417,"CLL9"
851,"Tipifarnib","MK-2206",6.909,"CLL9"
852,"Tipifarnib","Selumetinib",10.261,"CLL9"
853,"Trametinib","Duvelisib",5.191,"CLL9"
854,"Trametinib","Ibrutinib",10.301,"CLL9"
855,"Trametinib","MK-2206",9.088,"CLL9"
856,"Trametinib","Selumetinib",7.497,"CLL9"
857,"Venetoclax","Duvelisib",10.531,"CLL9"
858,"Venetoclax","Ibrutinib",12.83,"CLL9"
859,"Venetoclax","MK-2206",8.421,"CLL9"
860,"Venetoclax","Selumetinib",9.263,"CLL9"
861,"Vismodegib","Duvelisib",-3.879,"CLL9"
862,"Vismodegib","Ibrutinib",-3.003,"CLL9"
863,"Vismodegib","MK-2206",0.695,"CLL9"
864,"Vismodegib","Selumetinib",1.869,"CLL9"
865,"AZD8055","Duvelisib",12.516,"CLL10"
866,"AZD8055","Ibrutinib",8.662,"CLL10"
867,"AZD8055","MK-2206",5.286,"CLL10"
868,"AZD8055","Selumetinib",13.521,"CLL10"
869,"Birinapant","Duvelisib",16.502,"CLL10"
870,"Birinapant","Ibrutinib",20.736,"CLL10"
871,"Birinapant","MK-2206",7.211,"CLL10"
872,"Birinapant","Selumetinib",5.861,"CLL10"
873,"BX-912","Duvelisib",9.865,"CLL10"
874,"BX-912","Ibrutinib",7.735,"CLL10"
875,"BX-912","MK-2206",8.913,"CLL10"
876,"BX-912","Selumetinib",15.538,"CLL10"
877,"CHIR-99021","Duvelisib",4.203,"CLL10"
878,"CHIR-99021","Ibrutinib",1.07,"CLL10"
879,"CHIR-99021","MK-2206",3.521,"CLL10"
880,"CHIR-99021","Selumetinib",9.24,"CLL10"
881,"Dasatinib","Duvelisib",6.999,"CLL10"
882,"Dasatinib","Ibrutinib",7.001,"CLL10"
883,"Dasatinib","MK-2206",10.341,"CLL10"
884,"Dasatinib","Selumetinib",16.239,"CLL10"
885,"Duvelisib","Duvelisib",8.237,"CLL10"
886,"Duvelisib","Ibrutinib",10.821,"CLL10"
887,"Duvelisib","MK-2206",7.453,"CLL10"
888,"Duvelisib","Selumetinib",21.161,"CLL10"
889,"Fludarabine","Duvelisib",3.836,"CLL10"
890,"Fludarabine","Ibrutinib",-1.185,"CLL10"
891,"Fludarabine","MK-2206",1.637,"CLL10"
892,"Fludarabine","Selumetinib",2.752,"CLL10"
893,"GDC-0152","Duvelisib",10.078,"CLL10"
894,"GDC-0152","Ibrutinib",7.976,"CLL10"
895,"GDC-0152","MK-2206",7.206,"CLL10"
896,"GDC-0152","Selumetinib",7.962,"CLL10"
897,"Gefitinib","Duvelisib",5.082,"CLL10"
898,"Gefitinib","Ibrutinib",5.106,"CLL10"
899,"Gefitinib","MK-2206",1.402,"CLL10"
900,"Gefitinib","Selumetinib",7.617,"CLL10"
901,"GSK429286A","Duvelisib",3.08,"CLL10"
902,"GSK429286A","Ibrutinib",0.937,"CLL10"
903,"GSK429286A","MK-2206",1.699,"CLL10"
904,"GSK429286A","Selumetinib",2.705,"CLL10"
905,"Ibrutinib","Duvelisib",13.384,"CLL10"
906,"Ibrutinib","Ibrutinib",9.36,"CLL10"
907,"Ibrutinib","MK-2206",17.722,"CLL10"
908,"Ibrutinib","Selumetinib",25.545,"CLL10"
909,"KX2-391","Duvelisib",11.122,"CLL10"
910,"KX2-391","Ibrutinib",9.554,"CLL10"
911,"KX2-391","MK-2206",7.924,"CLL10"
912,"KX2-391","Selumetinib",20.637,"CLL10"
913,"Lenalidomide","Duvelisib",5.545,"CLL10"
914,"Lenalidomide","Ibrutinib",1.706,"CLL10"
915,"Lenalidomide","MK-2206",-4.904,"CLL10"
916,"Lenalidomide","Selumetinib",-3.896,"CLL10"
917,"MK-2206","Duvelisib",8.136,"CLL10"
918,"MK-2206","Ibrutinib",8.664,"CLL10"
919,"MK-2206","MK-2206",6.116,"CLL10"
920,"MK-2206","Selumetinib",11.071,"CLL10"
921,"Onalespib","Duvelisib",11.395,"CLL10"
922,"Onalespib","Ibrutinib",11.937,"CLL10"
923,"Onalespib","MK-2206",4.94,"CLL10"
924,"Onalespib","Selumetinib",13.793,"CLL10"
925,"PRT062607","Duvelisib",9.868,"CLL10"
926,"PRT062607","Ibrutinib",8.143,"CLL10"
927,"PRT062607","MK-2206",10.498,"CLL10"
928,"PRT062607","Selumetinib",17.977,"CLL10"
929,"Quizartinib","Duvelisib",1.003,"CLL10"
930,"Quizartinib","Ibrutinib",-0.536,"CLL10"
931,"Quizartinib","MK-2206",1.83,"CLL10"
932,"Quizartinib","Selumetinib",7.487,"CLL10"
933,"Ruxolitinib","Duvelisib",2.894,"CLL10"
934,"Ruxolitinib","Ibrutinib",-2.187,"CLL10"
935,"Ruxolitinib","MK-2206",1.355,"CLL10"
936,"Ruxolitinib","Selumetinib",3.676,"CLL10"
937,"Selinexor","Duvelisib",10.632,"CLL10"
938,"Selinexor","Ibrutinib",9.258,"CLL10"
939,"Selinexor","MK-2206",9.321,"CLL10"
940,"Selinexor","Selumetinib",12.91,"CLL10"
941,"Selumetinib","Duvelisib",14.065,"CLL10"
942,"Selumetinib","Ibrutinib",12.942,"CLL10"
943,"Selumetinib","MK-2206",7.741,"CLL10"
944,"Selumetinib","Selumetinib",4.198,"CLL10"
945,"Tipifarnib","Duvelisib",10.027,"CLL10"
946,"Tipifarnib","Ibrutinib",9.857,"CLL10"
947,"Tipifarnib","MK-2206",6.038,"CLL10"
948,"Tipifarnib","Selumetinib",12.379,"CLL10"
949,"Trametinib","Duvelisib",24.663,"CLL10"
950,"Trametinib","Ibrutinib",25.008,"CLL10"
951,"Trametinib","MK-2206",15.866,"CLL10"
952,"Trametinib","Selumetinib",13.79,"CLL10"
953,"Venetoclax","Duvelisib",11.453,"CLL10"
954,"Venetoclax","Ibrutinib",10.92,"CLL10"
955,"Venetoclax","MK-2206",8.648,"CLL10"
956,"Venetoclax","Selumetinib",12.932,"CLL10"
957,"Vismodegib","Duvelisib",1.672,"CLL10"
958,"Vismodegib","Ibrutinib",-2.671,"CLL10"
959,"Vismodegib","MK-2206",1.155,"CLL10"
960,"Vismodegib","Selumetinib",1.808,"CLL10"
961,"AZD8055","Duvelisib",-6.106,"CLL11"
962,"AZD8055","Ibrutinib",-6.244,"CLL11"
963,"AZD8055","MK-2206",-2.601,"CLL11"
964,"AZD8055","Selumetinib",-2.441,"CLL11"
965,"Birinapant","Duvelisib",-3.551,"CLL11"
966,"Birinapant","Ibrutinib",10.142,"CLL11"
967,"Birinapant","MK-2206",-2.005,"CLL11"
968,"Birinapant","Selumetinib",9.48,"CLL11"
969,"BX-912","Duvelisib",-1.102,"CLL11"
970,"BX-912","Ibrutinib",-0.252,"CLL11"
971,"BX-912","MK-2206",1.438,"CLL11"
972,"BX-912","Selumetinib",3.862,"CLL11"
973,"CHIR-99021","Duvelisib",1.4,"CLL11"
974,"CHIR-99021","Ibrutinib",8.567,"CLL11"
975,"CHIR-99021","MK-2206",3.394,"CLL11"
976,"CHIR-99021","Selumetinib",7.549,"CLL11"
977,"Dasatinib","Duvelisib",1.886,"CLL11"
978,"Dasatinib","Ibrutinib",2.049,"CLL11"
979,"Dasatinib","MK-2206",7.848,"CLL11"
980,"Dasatinib","Selumetinib",5.708,"CLL11"
981,"Duvelisib","Duvelisib",1.17,"CLL11"
982,"Duvelisib","Ibrutinib",2.059,"CLL11"
983,"Duvelisib","MK-2206",4.704,"CLL11"
984,"Duvelisib","Selumetinib",7.294,"CLL11"
985,"Fludarabine","Duvelisib",-4.072,"CLL11"
986,"Fludarabine","Ibrutinib",2.758,"CLL11"
987,"Fludarabine","MK-2206",-1.873,"CLL11"
988,"Fludarabine","Selumetinib",2.285,"CLL11"
989,"GDC-0152","Duvelisib",-3.145,"CLL11"
990,"GDC-0152","Ibrutinib",7.808,"CLL11"
991,"GDC-0152","MK-2206",-4.834,"CLL11"
992,"GDC-0152","Selumetinib",4.306,"CLL11"
